website,flight_duration_and_stop,baggage_info,price,flight_info,flight_details,flight_layover
www.booking.com,1 stop · 17h 00m,['1 cabin bag9.8 x 13.8 x 21.7 cm · Max weight 26.5\xa0lbsIncluded'],$390.65,"[['Air France', 'AF1177 · Economy', 'Flight time 3h 25m', 'Flight time 3 hours 25 minutes'], ['Air France', 'AF1268 · Economy', 'Flight time 1h 30m', 'Flight time 1 hour 30 minutes']]","[['Mon 18 Dec · 06:30HEL · Helsinki', 'Mon 18 Dec · 08:55CDG · Paris Charles De Gaulle Apt'], ['Mon 18 Dec · 21:00CDG · Paris Charles De Gaulle Apt', 'Mon 18 Dec · 21:30MAN · Manchester International Apt'], ['1 cabin bag9.8 x 13.8 x 21.7 cm · Max weight 26.5\xa0lbsIncluded', 'Baggage policy:Air France'], ['Checked bagFrom $38.23Available in the next steps']]","[['Mon 18 Dec · 06:30HEL · HelsinkiMon 18 Dec · 08:55CDG · Paris Charles De Gaulle Apt', 'Air FranceAF1177 · EconomyFlight time 3h 25mFlight time 3 hours 25 minutes'], ['', 'Layover 12h 05mLayover 12 hours 05 minutes'], ['Mon 18 Dec · 21:00CDG · Paris Charles De Gaulle AptMon 18 Dec · 21:30MAN · Manchester International Apt', 'Air FranceAF1268 · EconomyFlight time 1h 30mFlight time 1 hour 30 minutes']]"
www.booking.com,1 stop · 12h 45m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 17.7 x 22.1 cmIncluded1 checked bagMax weight 50.7\xa0lbsIncluded'],$390.65,"[['British Airways', 'Operated by Finnair', 'BA6031 · Economy', 'Flight time 3h 20m', 'Flight time 3 hours 20 minutes'], ['British Airways', 'BA1398 · Economy', 'Flight time 1h 05m', 'Flight time 1 hour 05 minutes']]","[['Mon 18 Dec · 07:50HEL · Helsinki', 'Mon 18 Dec · 09:10LHR · London Heathrow Apt'], ['Mon 18 Dec · 17:30LHR · London Heathrow Apt', 'Mon 18 Dec · 18:35MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 17.7 x 22.1 cmIncluded1 checked bagMax weight 50.7\xa0lbsIncluded', 'Baggage policies:British Airways, Finnair']]","[['Mon 18 Dec · 07:50HEL · HelsinkiMon 18 Dec · 09:10LHR · London Heathrow Apt', 'British AirwaysOperated by FinnairBA6031 · EconomyFlight time 3h 20mFlight time 3 hours 20 minutes'], ['', 'Layover 8h 20mLayover 8 hours 20 minutes'], ['Mon 18 Dec · 17:30LHR · London Heathrow AptMon 18 Dec · 18:35MAN · Manchester International Apt', 'British AirwaysBA1398 · EconomyFlight time 1h 05mFlight time 1 hour 05 minutes']]"
www.booking.com,1 stop · 9h 10m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded'],$390.65,"[['Lufthansa', 'LH855 · Economy', 'Flight time 2h 50m', 'Flight time 2 hours 50 minutes'], ['Lufthansa', 'LH938 · Economy', 'Flight time 1h 45m', 'Flight time 1 hour 45 minutes']]","[['Mon 18 Dec · 07:05HEL · Helsinki', 'Mon 18 Dec · 08:55FRA · Frankfurt International Apt'], ['Mon 18 Dec · 13:30FRA · Frankfurt International Apt', 'Mon 18 Dec · 14:15MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded', 'Baggage policy:Lufthansa'], ['Checked bagFrom $29.74Available in the next steps']]","[['Mon 18 Dec · 07:05HEL · HelsinkiMon 18 Dec · 08:55FRA · Frankfurt International Apt', 'LufthansaLH855 · EconomyFlight time 2h 50mFlight time 2 hours 50 minutes'], ['', 'Layover 4h 35mLayover 4 hours 35 minutes'], ['Mon 18 Dec · 13:30FRA · Frankfurt International AptMon 18 Dec · 14:15MAN · Manchester International Apt', 'LufthansaLH938 · EconomyFlight time 1h 45mFlight time 1 hour 45 minutes']]"
www.booking.com,1 stop · 6h 10m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 17.7 x 22.1 cmIncluded1 checked bagMax weight 50.7\xa0lbsIncluded'],$390.65,"[['British Airways', 'Operated by Finnair', 'BA6033 · Economy', 'Flight time 3h 00m', 'Flight time 3 hours 00 minutes'], ['British Airways', 'BA1402 · Economy', 'Flight time 1h 05m', 'Flight time 1 hour 05 minutes']]","[['Mon 18 Dec · 16:00HEL · Helsinki', 'Mon 18 Dec · 17:00LHR · London Heathrow Apt'], ['Mon 18 Dec · 19:05LHR · London Heathrow Apt', 'Mon 18 Dec · 20:10MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 17.7 x 22.1 cmIncluded1 checked bagMax weight 50.7\xa0lbsIncluded', 'Baggage policies:British Airways, Finnair']]","[['Mon 18 Dec · 16:00HEL · HelsinkiMon 18 Dec · 17:00LHR · London Heathrow Apt', 'British AirwaysOperated by FinnairBA6033 · EconomyFlight time 3h 00mFlight time 3 hours 00 minutes'], ['', 'Layover 2h 05mLayover 2 hours 05 minutes'], ['Mon 18 Dec · 19:05LHR · London Heathrow AptMon 18 Dec · 20:10MAN · Manchester International Apt', 'British AirwaysBA1402 · EconomyFlight time 1h 05mFlight time 1 hour 05 minutes']]"
www.booking.com,1 stop · 22h 00m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 13.8 x 21.7 cm · Max weight 26.5\xa0lbsIncluded'],$192.10,"[['KLM', 'KL1168 · Economy', 'Flight time 2h 35m', 'Flight time 2 hours 35 minutes'], ['KLM', 'KL1073 · Economy', 'Flight time 1h 15m', 'Flight time 1 hour 15 minutes']]","[['Mon 18 Dec · 13:55HEL · Helsinki', 'Mon 18 Dec · 15:30AMS · Amsterdam'], ['Tue 19 Dec · 09:40AMS · Amsterdam', 'Tue 19 Dec · 09:55MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 13.8 x 21.7 cm · Max weight 26.5\xa0lbsIncluded', 'Baggage policy:KLM'], ['Checked bagFrom $33.06Available in the next steps']]","[['Mon 18 Dec · 13:55HEL · HelsinkiMon 18 Dec · 15:30AMS · Amsterdam', 'KLMKL1168 · EconomyFlight time 2h 35mFlight time 2 hours 35 minutes'], ['', 'Layover 18h 10mLayover 18 hours 10 minutes'], ['Tue 19 Dec · 09:40AMS · AmsterdamTue 19 Dec · 09:55MAN · Manchester International Apt', 'KLMKL1073 · EconomyFlight time 1h 15mFlight time 1 hour 15 minutes']]"
www.booking.com,1 stop · 7h 20m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 17.7 x 22.1 cmIncluded1 checked bagMax weight 50.7\xa0lbsIncluded'],$192.10,"[['British Airways', 'Operated by Finnair', 'BA6033 · Economy', 'Flight time 3h 00m', 'Flight time 3 hours 00 minutes'], ['British Airways', 'BA1388 · Economy', 'Flight time 1h 05m', 'Flight time 1 hour 05 minutes']]","[['Mon 18 Dec · 16:00HEL · Helsinki', 'Mon 18 Dec · 17:00LHR · London Heathrow Apt'], ['Mon 18 Dec · 20:15LHR · London Heathrow Apt', 'Mon 18 Dec · 21:20MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 17.7 x 22.1 cmIncluded1 checked bagMax weight 50.7\xa0lbsIncluded', 'Baggage policies:British Airways, Finnair']]","[['Mon 18 Dec · 16:00HEL · HelsinkiMon 18 Dec · 17:00LHR · London Heathrow Apt', 'British AirwaysOperated by FinnairBA6033 · EconomyFlight time 3h 00mFlight time 3 hours 00 minutes'], ['', 'Layover 3h 15mLayover 3 hours 15 minutes'], ['Mon 18 Dec · 20:15LHR · London Heathrow AptMon 18 Dec · 21:20MAN · Manchester International Apt', 'British AirwaysBA1388 · EconomyFlight time 1h 05mFlight time 1 hour 05 minutes']]"
www.booking.com,1 stop · 15h 30m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 17.7 x 22.1 cmIncluded1 checked bagMax weight 50.7\xa0lbsIncluded'],$192.10,"[['British Airways', 'Operated by Finnair', 'BA6031 · Economy', 'Flight time 3h 20m', 'Flight time 3 hours 20 minutes'], ['British Airways', 'BA1388 · Economy', 'Flight time 1h 05m', 'Flight time 1 hour 05 minutes']]","[['Mon 18 Dec · 07:50HEL · Helsinki', 'Mon 18 Dec · 09:10LHR · London Heathrow Apt'], ['Mon 18 Dec · 20:15LHR · London Heathrow Apt', 'Mon 18 Dec · 21:20MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 17.7 x 22.1 cmIncluded1 checked bagMax weight 50.7\xa0lbsIncluded', 'Baggage policies:British Airways, Finnair']]","[['Mon 18 Dec · 07:50HEL · HelsinkiMon 18 Dec · 09:10LHR · London Heathrow Apt', 'British AirwaysOperated by FinnairBA6031 · EconomyFlight time 3h 20mFlight time 3 hours 20 minutes'], ['', 'Layover 11h 05mLayover 11 hours 05 minutes'], ['Mon 18 Dec · 20:15LHR · London Heathrow AptMon 18 Dec · 21:20MAN · Manchester International Apt', 'British AirwaysBA1388 · EconomyFlight time 1h 05mFlight time 1 hour 05 minutes']]"
www.booking.com,2 stops · 17h 35m,['1 cabin bag21.7 x 15.8 x 9.1 cm · Max weight 17.6\xa0lbsIncluded'],$192.10,"[['Air Baltic', 'BT308 · Economy', 'Flight time 1h 00m', 'Flight time 1 hour 00 minutes'], ['Air Baltic', 'BT617 · Economy', 'Flight time 2h 25m', 'Flight time 2 hours 25 minutes'], ['Air Baltic', 'Operated by Klm', 'BT6014 · Economy', 'Flight time 1h 20m', 'Flight time 1 hour 20 minutes']]","[['Mon 18 Dec · 21:20HEL · Helsinki', 'Mon 18 Dec · 22:20RIX · Riga'], ['Tue 19 Dec · 07:35RIX · Riga', 'Tue 19 Dec · 09:00AMS · Amsterdam'], ['Tue 19 Dec · 12:35AMS · Amsterdam', 'Tue 19 Dec · 12:55MAN · Manchester International Apt'], ['1 cabin bag21.7 x 15.8 x 9.1 cm · Max weight 17.6\xa0lbsIncluded', 'Baggage policies:Air Baltic, KLM'], ['Checked bagFrom $58.80Available in the next steps']]","[['Mon 18 Dec · 21:20HEL · HelsinkiMon 18 Dec · 22:20RIX · Riga', 'Air BalticBT308 · EconomyFlight time 1h 00mFlight time 1 hour 00 minutes'], ['', 'Layover 9h 15mLayover 9 hours 15 minutes'], ['Tue 19 Dec · 07:35RIX · RigaTue 19 Dec · 09:00AMS · Amsterdam', 'Air BalticBT617 · EconomyFlight time 2h 25mFlight time 2 hours 25 minutes'], ['', 'Layover 3h 35mLayover 3 hours 35 minutes'], ['Tue 19 Dec · 12:35AMS · AmsterdamTue 19 Dec · 12:55MAN · Manchester International Apt', 'Air BalticOperated by KlmBT6014 · EconomyFlight time 1h 20mFlight time 1 hour 20 minutes']]"
www.booking.com,1 stop · 11h 50m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded'],$192.10,"[['Lufthansa', 'LH2465 · Economy', 'Flight time 2h 45m', 'Flight time 2 hours 45 minutes'], ['Lufthansa', 'Operated by Lufthansa Cityline Gmbh', 'LH2504 · Economy', 'Flight time 2h 10m', 'Flight time 2 hours 10 minutes']]","[['Mon 18 Dec · 07:00HEL · Helsinki', 'Mon 18 Dec · 08:45MUC · Munich International Airport'], ['Mon 18 Dec · 15:40MUC · Munich International Airport', 'Mon 18 Dec · 16:50MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded', 'Baggage policy:Lufthansa'], ['Checked bagFrom $29.74Available in the next steps']]","[['Mon 18 Dec · 07:00HEL · HelsinkiMon 18 Dec · 08:45MUC · Munich International Airport', 'LufthansaLH2465 · EconomyFlight time 2h 45mFlight time 2 hours 45 minutes'], ['', 'Layover 6h 55mLayover 6 hours 55 minutes'], ['Mon 18 Dec · 15:40MUC · Munich International AirportMon 18 Dec · 16:50MAN · Manchester International Apt', 'LufthansaOperated by Lufthansa Cityline GmbhLH2504 · EconomyFlight time 2h 10mFlight time 2 hours 10 minutes']]"
www.booking.com,1 stop · 23h 40m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 13.8 x 21.7 cm · Max weight 26.5\xa0lbsIncluded'],$192.10,"[['KLM', 'Operated by KLM Cityhopper', 'KL1166 · Economy', 'Flight time 2h 40m', 'Flight time 2 hours 40 minutes'], ['KLM', 'KL1071 · Economy', 'Flight time 1h 15m', 'Flight time 1 hour 15 minutes']]","[['Mon 18 Dec · 10:40HEL · Helsinki', 'Mon 18 Dec · 12:20AMS · Amsterdam'], ['Tue 19 Dec · 08:05AMS · Amsterdam', 'Tue 19 Dec · 08:20MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 13.8 x 21.7 cm · Max weight 26.5\xa0lbsIncluded', 'Baggage policy:KLM'], ['Checked bagFrom $33.06Available in the next steps']]","[['Mon 18 Dec · 10:40HEL · HelsinkiMon 18 Dec · 12:20AMS · Amsterdam', 'KLMOperated by KLM CityhopperKL1166 · EconomyFlight time 2h 40mFlight time 2 hours 40 minutes'], ['', 'Layover 19h 45mLayover 19 hours 45 minutes'], ['Tue 19 Dec · 08:05AMS · AmsterdamTue 19 Dec · 08:20MAN · Manchester International Apt', 'KLMKL1071 · EconomyFlight time 1h 15mFlight time 1 hour 15 minutes']]"
www.booking.com,1 stop · 18h 25m,['1 cabin bag9.8 x 13.8 x 21.7 cm · Max weight 26.5\xa0lbsIncluded'],$192.10,"[['Air France', 'AF1071 · Economy', 'Flight time 3h 20m', 'Flight time 3 hours 20 minutes'], ['Air France', 'AF1668 · Economy', 'Flight time 1h 30m', 'Flight time 1 hour 30 minutes']]","[['Mon 18 Dec · 17:40HEL · Helsinki', 'Mon 18 Dec · 20:00CDG · Paris Charles De Gaulle Apt'], ['Tue 19 Dec · 09:35CDG · Paris Charles De Gaulle Apt', 'Tue 19 Dec · 10:05MAN · Manchester International Apt'], ['1 cabin bag9.8 x 13.8 x 21.7 cm · Max weight 26.5\xa0lbsIncluded', 'Baggage policy:Air France'], ['Checked bagFrom $38.06Available in the next steps']]","[['Mon 18 Dec · 17:40HEL · HelsinkiMon 18 Dec · 20:00CDG · Paris Charles De Gaulle Apt', 'Air FranceAF1071 · EconomyFlight time 3h 20mFlight time 3 hours 20 minutes'], ['', 'Layover 13h 35mLayover 13 hours 35 minutes'], ['Tue 19 Dec · 09:35CDG · Paris Charles De Gaulle AptTue 19 Dec · 10:05MAN · Manchester International Apt', 'Air FranceAF1668 · EconomyFlight time 1h 30mFlight time 1 hour 30 minutes']]"
www.booking.com,1 stop · 24h 25m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 13.8 x 21.7 cm · Max weight 26.5\xa0lbsIncluded'],$192.10,"[['KLM', 'KL1170 · Economy', 'Flight time 2h 40m', 'Flight time 2 hours 40 minutes'], ['KLM', 'KL1079 · Economy', 'Flight time 1h 15m', 'Flight time 1 hour 15 minutes']]","[['Mon 18 Dec · 18:10HEL · Helsinki', 'Mon 18 Dec · 19:50AMS · Amsterdam'], ['Tue 19 Dec · 16:20AMS · Amsterdam', 'Tue 19 Dec · 16:35MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 13.8 x 21.7 cm · Max weight 26.5\xa0lbsIncluded', 'Baggage policy:KLM'], ['Checked bagFrom $33.06Available in the next steps']]","[['Mon 18 Dec · 18:10HEL · HelsinkiMon 18 Dec · 19:50AMS · Amsterdam', 'KLMKL1170 · EconomyFlight time 2h 40mFlight time 2 hours 40 minutes'], ['', 'Layover 20h 30mLayover 20 hours 30 minutes'], ['Tue 19 Dec · 16:20AMS · AmsterdamTue 19 Dec · 16:35MAN · Manchester International Apt', 'KLMKL1079 · EconomyFlight time 1h 15mFlight time 1 hour 15 minutes']]"
www.booking.com,2 stops · 9h 50m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded1 checked bagMax weight 50.7\xa0lbsIncluded'],$192.10,"[['Swiss', 'Operated by Xfly For Scandinavian Airlines', 'LX4759 · Economy', 'Flight time 1h 05m', 'Flight time 1 hour 05 minutes'], ['Swiss', 'LX1249 · Economy', 'Flight time 2h 30m', 'Flight time 2 hours 30 minutes'], ['Swiss', 'Operated by Air Baltic', 'LX380 · Economy', 'Flight time 1h 55m', 'Flight time 1 hour 55 minutes']]","[['Mon 18 Dec · 10:15HEL · Helsinki', 'Mon 18 Dec · 10:20ARN · Stockholm Arlanda Apt'], ['Mon 18 Dec · 13:20ARN · Stockholm Arlanda Apt', 'Mon 18 Dec · 15:50ZRH · Zurich Airport'], ['Mon 18 Dec · 17:10ZRH · Zurich Airport', 'Mon 18 Dec · 18:05MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded1 checked bagMax weight 50.7\xa0lbsIncluded', 'Baggage policies:Swiss, SAS, Air Baltic']]","[['Mon 18 Dec · 10:15HEL · HelsinkiMon 18 Dec · 10:20ARN · Stockholm Arlanda Apt', 'SwissOperated by Xfly For Scandinavian AirlinesLX4759 · EconomyFlight time 1h 05mFlight time 1 hour 05 minutes'], ['', 'Layover 3h 00mLayover 3 hours 00 minutes'], ['Mon 18 Dec · 13:20ARN · Stockholm Arlanda AptMon 18 Dec · 15:50ZRH · Zurich Airport', 'SwissLX1249 · EconomyFlight time 2h 30mFlight time 2 hours 30 minutes'], ['', 'Layover 1h 20mLayover 1 hour 20 minutes'], ['Mon 18 Dec · 17:10ZRH · Zurich AirportMon 18 Dec · 18:05MAN · Manchester International Apt', 'SwissOperated by Air BalticLX380 · EconomyFlight time 1h 55mFlight time 1 hour 55 minutes']]"
www.booking.com,1 stop · 12h 10m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded'],$192.10,"[['Lufthansa', 'LH855 · Economy', 'Flight time 2h 50m', 'Flight time 2 hours 50 minutes'], ['Lufthansa', 'LH946 · Economy', 'Flight time 1h 45m', 'Flight time 1 hour 45 minutes']]","[['Mon 18 Dec · 07:05HEL · Helsinki', 'Mon 18 Dec · 08:55FRA · Frankfurt International Apt'], ['Mon 18 Dec · 16:30FRA · Frankfurt International Apt', 'Mon 18 Dec · 17:15MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded', 'Baggage policy:Lufthansa'], ['Checked bagFrom $29.74Available in the next steps']]","[['Mon 18 Dec · 07:05HEL · HelsinkiMon 18 Dec · 08:55FRA · Frankfurt International Apt', 'LufthansaLH855 · EconomyFlight time 2h 50mFlight time 2 hours 50 minutes'], ['', 'Layover 7h 35mLayover 7 hours 35 minutes'], ['Mon 18 Dec · 16:30FRA · Frankfurt International AptMon 18 Dec · 17:15MAN · Manchester International Apt', 'LufthansaLH946 · EconomyFlight time 1h 45mFlight time 1 hour 45 minutes']]"
www.booking.com,1 stop · 25h 00m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 13.8 x 21.7 cm · Max weight 26.5\xa0lbsIncluded'],$192.10,"[['KLM', 'KL1168 · Economy', 'Flight time 2h 35m', 'Flight time 2 hours 35 minutes'], ['KLM', 'Operated by Transavia Aircraft', 'KL1075 · Economy', 'Flight time 1h 20m', 'Flight time 1 hour 20 minutes']]","[['Mon 18 Dec · 13:55HEL · Helsinki', 'Mon 18 Dec · 15:30AMS · Amsterdam'], ['Tue 19 Dec · 12:35AMS · Amsterdam', 'Tue 19 Dec · 12:55MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 13.8 x 21.7 cm · Max weight 26.5\xa0lbsIncluded', 'Baggage policy:KLM'], ['Checked bagFrom $33.06Available in the next steps']]","[['Mon 18 Dec · 13:55HEL · HelsinkiMon 18 Dec · 15:30AMS · Amsterdam', 'KLMKL1168 · EconomyFlight time 2h 35mFlight time 2 hours 35 minutes'], ['', 'Layover 21h 05mLayover 21 hours 05 minutes'], ['Tue 19 Dec · 12:35AMS · AmsterdamTue 19 Dec · 12:55MAN · Manchester International Apt', 'KLMOperated by Transavia AircraftKL1075 · EconomyFlight time 1h 20mFlight time 1 hour 20 minutes']]"
www.booking.com,1 stop · 7h 55m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 13.8 x 21.7 cm · Max weight 26.5\xa0lbsIncluded'],$192.10,"[['KLM', 'KL1164 · Economy', 'Flight time 2h 45m', 'Flight time 2 hours 45 minutes'], ['KLM', 'Operated by Transavia Airlines', 'KL1075 · Economy', 'Flight time 1h 20m', 'Flight time 1 hour 20 minutes']]","[['Mon 18 Dec · 07:00HEL · Helsinki', 'Mon 18 Dec · 08:45AMS · Amsterdam'], ['Mon 18 Dec · 12:35AMS · Amsterdam', 'Mon 18 Dec · 12:55MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 13.8 x 21.7 cm · Max weight 26.5\xa0lbsIncluded', 'Baggage policies:KLM, Transavia Airlines']]","[['Mon 18 Dec · 07:00HEL · HelsinkiMon 18 Dec · 08:45AMS · Amsterdam', 'KLMKL1164 · EconomyFlight time 2h 45mFlight time 2 hours 45 minutes'], ['', 'Layover 3h 50mLayover 3 hours 50 minutes'], ['Mon 18 Dec · 12:35AMS · AmsterdamMon 18 Dec · 12:55MAN · Manchester International Apt', 'KLMOperated by Transavia AirlinesKL1075 · EconomyFlight time 1h 20mFlight time 1 hour 20 minutes']]"
www.booking.com,2 stops · 9h 10m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded1 checked bagMax weight 50.7\xa0lbsIncluded'],$192.10,"[['Lufthansa', 'Operated by City Jet For Sas Scandinavian Airlines', 'LH6263 · Economy', 'Flight time 1h 45m', 'Flight time 1 hour 45 minutes'], ['Lufthansa', 'LH827 · Economy', 'Flight time 1h 30m', 'Flight time 1 hour 30 minutes'], ['Lufthansa', 'LH946 · Economy', 'Flight time 1h 45m', 'Flight time 1 hour 45 minutes']]","[['Mon 18 Dec · 10:05HEL · Helsinki', 'Mon 18 Dec · 10:50CPH · Copenhagen Apt'], ['Mon 18 Dec · 13:05CPH · Copenhagen Apt', 'Mon 18 Dec · 14:35FRA · Frankfurt International Apt'], ['Mon 18 Dec · 16:30FRA · Frankfurt International Apt', 'Mon 18 Dec · 17:15MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded1 checked bagMax weight 50.7\xa0lbsIncluded', 'Baggage policies:Lufthansa, SAS']]","[['Mon 18 Dec · 10:05HEL · HelsinkiMon 18 Dec · 10:50CPH · Copenhagen Apt', 'LufthansaOperated by City Jet For Sas Scandinavian AirlinesLH6263 · EconomyFlight time 1h 45mFlight time 1 hour 45 minutes'], ['', 'Layover 2h 15mLayover 2 hours 15 minutes'], ['Mon 18 Dec · 13:05CPH · Copenhagen AptMon 18 Dec · 14:35FRA · Frankfurt International Apt', 'LufthansaLH827 · EconomyFlight time 1h 30mFlight time 1 hour 30 minutes'], ['', 'Layover 1h 55mLayover 1 hour 55 minutes'], ['Mon 18 Dec · 16:30FRA · Frankfurt International AptMon 18 Dec · 17:15MAN · Manchester International Apt', 'LufthansaLH946 · EconomyFlight time 1h 45mFlight time 1 hour 45 minutes']]"
www.booking.com,1 stop · 25h 15m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 13.8 x 21.7 cm · Max weight 26.5\xa0lbsIncluded'],$192.10,"[['KLM', 'Operated by KLM Cityhopper', 'KL1166 · Economy', 'Flight time 2h 40m', 'Flight time 2 hours 40 minutes'], ['KLM', 'KL1073 · Economy', 'Flight time 1h 15m', 'Flight time 1 hour 15 minutes']]","[['Mon 18 Dec · 10:40HEL · Helsinki', 'Mon 18 Dec · 12:20AMS · Amsterdam'], ['Tue 19 Dec · 09:40AMS · Amsterdam', 'Tue 19 Dec · 09:55MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 13.8 x 21.7 cm · Max weight 26.5\xa0lbsIncluded', 'Baggage policy:KLM'], ['Checked bagFrom $33.06Available in the next steps']]","[['Mon 18 Dec · 10:40HEL · HelsinkiMon 18 Dec · 12:20AMS · Amsterdam', 'KLMOperated by KLM CityhopperKL1166 · EconomyFlight time 2h 40mFlight time 2 hours 40 minutes'], ['', 'Layover 21h 20mLayover 21 hours 20 minutes'], ['Tue 19 Dec · 09:40AMS · AmsterdamTue 19 Dec · 09:55MAN · Manchester International Apt', 'KLMKL1073 · EconomyFlight time 1h 15mFlight time 1 hour 15 minutes']]"
